0,1,2,3
-0.079338014,0.25940996,-0.35384643,0.16863191
-0.07905421,0.24345833,-0.34407723,0.14593303
-0.26804185,0.29368332,-0.44995865,0.17674956
-0.47702566,0.43038887,-0.5897138,0.32794875
-0.5000443,0.47701806,-0.62593174,0.40023702
-0.5085105,0.49289545,-0.6481229,0.43690157
-0.48256046,0.49703723,-0.63602185,0.4419982
-0.4837552,0.49988967,-0.64160436,0.44951972
-0.45882326,0.49869132,-0.62093425,0.44426835
-0.44122976,0.49423498,-0.61052704,0.43819657
-0.44158557,0.4956547,-0.6132054,0.43984228
-0.42445844,0.49646544,-0.5873369,0.43052477
-0.27044672,0.39464903,-0.4749337,0.27970946
-0.29064113,0.34420338,-0.44618914,0.20956093
-0.37158442,0.43771368,-0.51781213,0.31519705
-0.36004624,0.46221465,-0.53819907,0.36413914
-0.3634443,0.47359648,-0.55412143,0.39019376
-0.3493414,0.4726179,-0.5374667,0.39009655
-0.349404,0.47444364,-0.5420804,0.39476138
-0.3281517,0.4656453,-0.5281817,0.38908952
-0.3060288,0.4542426,-0.51904607,0.38149554
-0.30629352,0.45587134,-0.52282435,0.3824349
-0.28759158,0.44557807,-0.50975025,0.37378496
-0.14041749,0.33970857,-0.39023083,0.22288434
-0.13982369,0.27473295,-0.33273682,0.1446642
-0.24488154,0.37919208,-0.42737326,0.2612769
-0.24386975,0.4071361,-0.45336187,0.31152487
-0.2288873,0.4041524,-0.4564852,0.32857126
-0.22937116,0.40834734,-0.4656999,0.33960336
-0.22965181,0.4098239,-0.470564,0.3443081
-0.2176062,0.40139848,-0.4590901,0.33890805
-0.19975562,0.38739413,-0.45023036,0.33165276
-0.19943061,0.3881141,-0.45255017,0.33182725
-0.18285541,0.37261766,-0.43796557,0.32272145
-0.03734722,0.26343644,-0.31151202,0.1705084
-0.04653506,0.20046258,-0.25595227,0.09377372
-0.14877161,0.30570287,-0.3543835,0.21006311
-0.15341535,0.33311015,-0.38654137,0.26190794
-0.14231542,0.32878244,-0.39328519,0.27866307
-0.14223973,0.33213177,-0.4023736,0.28883016
-0.13159506,0.3202767,-0.3938151,0.28691435
-0.13101442,0.32042873,-0.39759576,0.28845444
-0.11881614,0.30544844,-0.38564703,0.28033674
-0.117838934,0.3050676,-0.3887989,0.28044084
-0.10810046,0.29273254,-0.38032955,0.2725271
0.032345228,0.18244398,-0.24849641,0.12104073
0.022445843,0.11620349,-0.1911059,0.047629505
-0.077584416,0.22100715,-0.29415995,0.16413039
-0.086273074,0.24784279,-0.32976657,0.21681288
-0.08860372,0.25982007,-0.35169002,0.24214533
-0.07918277,0.24801978,-0.3473225,0.24417341
-0.07881374,0.24881908,-0.35221967,0.24855514
-0.07094058,0.23502621,-0.34148672,0.24296185
-0.06452607,0.22274399,-0.33264017,0.23601764
-0.06446211,0.2228182,-0.3336472,0.23629776
-0.05857171,0.21188347,-0.3235597,0.23044243
0.0712904,0.10132107,-0.18848024,0.08183342
0.058580227,0.03849271,-0.13051969,0.012942344
-0.029683799,0.13272613,-0.22409728,0.12051435
-0.044979464,0.17332128,-0.2743235,0.17745721
-0.043368515,0.17574088,-0.28743204,0.19644569
-0.043481164,0.178965,-0.2977209,0.20647421
-0.038853228,0.16883768,-0.29298624,0.20428482
-0.03879116,0.16908708,-0.29579037,0.2060073
-0.035367355,0.15967572,-0.28739646,0.20103177
-0.0321398,0.14947945,-0.2780605,0.19502115
-0.031992264,0.14954096,-0.27944604,0.19545583
0.08857989,0.030476734,-0.13357483,0.04081866
0.072546214,-0.021324247,-0.08351645,-0.02228576
-0.009770783,0.075245485,-0.1775929,0.08706766
-0.023628535,0.11606391,-0.22859232,0.14445256
-0.023627242,0.12187784,-0.24472444,0.16443753
-0.021867726,0.11764036,-0.24664098,0.16985737
-0.021822985,0.1185408,-0.2514845,0.17405388
-0.019327696,0.110452145,-0.24599929,0.1703242
-0.017715987,0.10424135,-0.23982452,0.16656679
-0.017770987,0.104717724,-0.24147391,0.16716653
-0.016651267,0.100331694,-0.2370699,0.16351576
0.10053435,-0.01060833,-0.096542865,0.013481066
0.086019784,-0.06853418,-0.037890643,-0.053298354
0.0011956515,0.036697283,-0.14334777,0.062325895
-0.011417236,0.07027339,-0.18721515,0.11455076
-0.013339821,0.08257579,-0.21055833,0.13889095
-0.012662105,0.08013162,-0.21379979,0.14480087
-0.012663862,0.081262454,-0.2182604,0.14908688
-0.0119116735,0.07602116,-0.21221198,0.14429961
-0.011094479,0.07253903,-0.20933446,0.14377356
-0.0106984675,0.07285079,-0.21081825,0.14433211
-0.009954732,0.06753408,-0.20477255,0.13993928
0.09747492,-0.043677315,-0.061339393,-0.008236468
0.08293781,-0.0999779,-0.0018085241,-0.07178967
0.0058822082,0.0009924844,-0.10181241,0.03774038
-0.0064019356,0.041605733,-0.15448055,0.09325725
-0.007746335,0.0495966,-0.17236736,0.113423616
-0.007957434,0.05335196,-0.18309247,0.12374615
-0.00775725,0.05082473,-0.18142575,0.12431914
-0.0075537227,0.046998568,-0.17778482,0.12254615
-0.007853907,0.04747372,-0.17885637,0.123760335
-0.008088615,0.044781484,-0.17389408,0.12131232
-0.008152012,0.045091026,-0.17450416,0.12218965
0.10034877,-0.06896427,-0.025105879,-0.03082046
0.08446304,-0.12233525,0.033890903,-0.09291758
0.006703685,-0.017491035,-0.07384585,0.022345617
-0.0059081987,0.0196139,-0.1217273,0.07500983
-0.007696463,0.03174272,-0.14544469,0.09915207
-0.008074604,0.032300495,-0.15111297,0.10622041
-0.008142123,0.030938445,-0.1512595,0.10813457
-0.008296495,0.031732976,-0.15417683,0.11070647
-0.008231534,0.029892595,-0.15116496,0.10910539
-0.008218987,0.030045146,-0.15180758,0.10965733
-0.008289356,0.027904099,-0.14765322,0.10606054
0.16083173,-0.07774396,0.011745557,-0.06318958
0.2788802,-0.23790383,0.24945074,-0.22839549
0.12809372,-0.19549698,0.16335167,-0.17738877
0.013291711,-0.05012733,-0.008274347,-0.021343708
-0.005058855,0.00040874258,-0.08029014,0.04855074
-0.00790632,0.013433157,-0.10878004,0.07618931
-0.008344213,0.017701192,-0.12231216,0.088682055
-0.008393215,0.017402174,-0.12402222,0.09105937
-0.008096222,0.017994942,-0.12748218,0.09397326
-0.008109555,0.01658555,-0.12510037,0.09271316
-0.007979773,0.01651792,-0.12618244,0.09335205
-0.007875249,0.014870336,-0.123449296,0.091349244
0.086776845,-0.0929454,0.030057743,-0.05379153
0.06975919,-0.14250547,0.08802351,-0.10529162
0.004249707,-0.042556908,-0.02223146,0.00042901933
-0.0056578387,-0.003905978,-0.07746038,0.051178135
-0.0066542886,0.006873606,-0.098645866,0.07050562
-0.0065375995,0.010365376,-0.109622896,0.079411305
-0.0065056495,0.010396173,-0.111432195,0.08023965
-0.005978724,0.009443352,-0.11033105,0.079804726
-0.0057867356,0.009736614,-0.11161828,0.08064716
-0.0053427983,0.009016806,-0.10931992,0.07909468
-0.0049142186,0.009008678,-0.11032769,0.07932283
0.08918356,-0.09925356,0.049128518,-0.07055518
0.072523795,-0.14732027,0.10333298,-0.11829513
0.0074408622,-0.047228266,-0.009221539,-0.011097349
-0.0025284179,-0.010273339,-0.061484255,0.037267692
-0.0038005784,0.00069672987,-0.08605759,0.058069088
-0.003804244,0.002859855,-0.093467444,0.063663304
-0.0035716407,0.0027780738,-0.09479522,0.06512907
-0.0033206027,0.0029054526,-0.09690737,0.0664697
-0.0028471127,0.0022660997,-0.096339926,0.0660817
-0.0024415068,0.0023350585,-0.09757325,0.066419706
-0.0022437926,0.0017849877,-0.09462734,0.06388971
0.083441466,-0.102832325,0.064429685,-0.07870326
0.067535795,-0.14875971,0.11979157,-0.11975106
0.0092383325,-0.050536238,0.0036024898,-0.016620338
0.00044254772,-0.013829453,-0.050104514,0.029245678
-0.000689473,-0.0032928288,-0.07286076,0.046644256
-0.00071022287,6.894395e-05,-0.0837691,0.054533515
-0.00065957196,0.0006421469,-0.08504247,0.05532655
-0.00045916066,0.0011300147,-0.08719875,0.056688182
8.321181e-05,0.00087928027,-0.08594131,0.055558987
0.0004649181,0.00077144057,-0.08453545,0.054560337
0.0007494036,0.0009446852,-0.08517002,0.054772533
0.08553555,-0.103646055,0.07449463,-0.08937438
0.07043507,-0.14996216,0.12946272,-0.12995434
0.01197288,-0.05239904,0.015702225,-0.028193377
0.0030354727,-0.015194768,-0.04095287,0.019429836
0.0018573683,-0.0041115917,-0.06623016,0.039053112
0.0017721243,-0.0014225058,-0.07441658,0.044963643
0.0020866757,-0.0009281654,-0.076925494,0.04657297
0.0024065292,-0.00044585578,-0.07986595,0.048045002
0.0025015362,-0.0006197281,-0.07922997,0.0471084
0.0025964268,-0.00075688586,-0.07862994,0.046560213
0.0027182382,-0.00066486374,-0.07936926,0.046780035
0.08103818,-0.10171856,0.085461386,-0.091185704
0.06717114,-0.14660078,0.14373097,-0.12593284
0.012859931,-0.052984696,0.026474759,-0.03054415
0.004268796,-0.01673967,-0.03176142,0.013410769
0.0029534092,-0.0059950557,-0.055361085,0.029971927
0.0030381605,-0.0022722092,-0.066818886,0.037528683
0.003031644,-0.0011299839,-0.06980444,0.039602168
0.0032105194,-0.0003977148,-0.071946256,0.04103418
0.0031809723,-0.00021349918,-0.071259566,0.040405847
0.0033602314,0.00015982334,-0.0718919,0.04081718
0.00348295,0.00025929976,-0.07024805,0.039659053
0.08214616,-0.10067578,0.09230868,-0.0979224
0.068543024,-0.14598335,0.15266296,-0.13425589
0.014115376,-0.051491983,0.03336309,-0.03622059
0.0054279566,-0.015234653,-0.023130544,0.0068483576
0.004141152,-0.004346489,-0.04739559,0.023961216
0.0041539418,-0.00095710065,-0.059102155,0.03142392
0.0040495163,-0.00016266853,-0.062645525,0.03316762
0.0040562674,0.0001287274,-0.06485888,0.034364518
0.0038498174,-8.778833e-05,-0.064176135,0.033643328
0.0037322333,-0.00038503297,-0.06313974,0.03277305
0.0037421975,-0.00037327223,-0.063472904,0.032862056
0.081040345,-0.098108985,0.10522015,-0.1046909
0.068308845,-0.14263709,0.16771895,-0.13952038
0.013868463,-0.05261512,0.047765344,-0.043531496
0.0052855024,-0.01654812,-0.013167735,0.00079502165
0.003876049,-0.005361025,-0.039443314,0.017944928
0.0037202789,-0.0019381242,-0.050281793,0.02446841
0.0039032763,-0.0003919946,-0.055621147,0.027733061
0.0038628066,7.2582625e-05,-0.056518868,0.028162003
0.0039909733,0.00043266546,-0.05761247,0.02882681
0.0039789164,0.0004983572,-0.05731783,0.02842509
0.003949194,0.0004886789,-0.056290843,0.027783465
0.07749041,-0.09292263,0.11157863,-0.10804814
0.065573685,-0.13657333,0.17700976,-0.14299592
0.013977368,-0.05009491,0.054172717,-0.047076564
0.0058090193,-0.015164985,-0.007785555,-0.003234394
0.0043806992,-0.0043921163,-0.0342142,0.01399548
0.004142425,-0.0010888558,-0.04523275,0.020533178
0.0041956166,0.00020058267,-0.050571546,0.023593184
0.004155741,0.0006110994,-0.051859558,0.02401919
0.0043790834,0.0011584861,-0.052956585,0.024653748
0.00425415,0.0012636157,-0.05180651,0.02404905
0.00427718,0.0014318461,-0.052128073,0.02420502
0.07754551,-0.09270736,0.11719219,-0.113170296
0.065671705,-0.13636358,0.18339932,-0.1478412
0.01392374,-0.049539052,0.060858622,-0.051580336
0.0055085616,-0.014492996,0.00013683364,-0.008286912
0.004276824,-0.0032165833,-0.02814526,0.00994356
0.003929345,0.00013493281,-0.03953062,0.016485391
0.003794185,0.0012592906,-0.04377712,0.018888438
0.0038550748,0.0018453607,-0.046046603,0.020156303
0.0037639933,0.0019597663,-0.046059307,0.019533599
0.0037306538,0.0020276,-0.046612546,0.01976628
0.0034989286,0.0018128837,-0.04595836,0.019460283
0.1596643,-0.106816575,0.12264891,-0.15644246
0.2404484,-0.2567408,0.38843137,-0.31662244
0.11982589,-0.19968188,0.2930421,-0.23914494
0.022593826,-0.068324424,0.10637162,-0.09261803
0.0064070784,-0.019801138,0.021395091,-0.027162287
0.0038437955,-0.005004263,-0.0165846,-0.00013048947
0.0032355767,-0.0007815757,-0.0318482,0.010442747
0.0030172234,0.00043090852,-0.037980556,0.0141360015
0.0030088266,0.00084209116,-0.040724143,0.015866302
0.0028115073,0.0008000508,-0.04093865,0.015780434
0.0026901672,0.0006844788,-0.040565003,0.01557575
0.002696759,0.0006878949,-0.040778864,0.01570162
0.072038054,-0.09011147,0.1312624,-0.11914885
0.06063666,-0.1323455,0.19714719,-0.15194768
0.011671025,-0.04926757,0.07366304,-0.05771433
0.0040190425,-0.01532049,0.0106715895,-0.014651308
0.0027757548,-0.004617215,-0.017361298,0.0026314594
0.0024503963,-0.0014021555,-0.029203838,0.009165792
