epoch,loss,mse,val_loss,val_mse
0,0.06989318877458572,0.06989318877458572,0.07950543612241745,0.07950543612241745
1,0.06814593076705933,0.06814593076705933,0.07451913505792618,0.07451913505792618
2,0.06680181622505188,0.06680181622505188,0.07375147193670273,0.07375147193670273
3,0.062457937747240067,0.062457937747240067,0.05259628966450691,0.05259628966450691
4,0.05242358148097992,0.05242358148097992,0.04061789810657501,0.04061789810657501
5,0.04578513652086258,0.04578513652086258,0.036291155964136124,0.036291155964136124
6,0.04265296831727028,0.04265296831727028,0.03333309292793274,0.03333309292793274
7,0.04131780564785004,0.04131780564785004,0.03158622980117798,0.03158622980117798
8,0.03854494169354439,0.03854494169354439,0.030233312398195267,0.030233312398195267
9,0.03752805292606354,0.03752805292606354,0.030452188104391098,0.030452188104391098
10,0.03715917095541954,0.03715917095541954,0.028458816930651665,0.028458816930651665
11,0.0370236337184906,0.0370236337184906,0.02683611586689949,0.02683611586689949
12,0.036361437290906906,0.036361437290906906,0.028104018419981003,0.028104018419981003
13,0.035212885588407516,0.035212885588407516,0.027556490153074265,0.027556490153074265
14,0.03608721122145653,0.03608721122145653,0.029225481674075127,0.029225481674075127
15,0.03559580817818642,0.03559580817818642,0.027949701994657516,0.027949701994657516
16,0.044009122997522354,0.044009122997522354,0.03491735830903053,0.03491735830903053
17,0.03838478773832321,0.03838478773832321,0.026824861764907837,0.026824861764907837
18,0.03457076475024223,0.03457076475024223,0.029501009732484818,0.029501009732484818
19,0.032680999487638474,0.032680999487638474,0.028704708442091942,0.028704708442091942
20,0.031843703240156174,0.031843703240156174,0.028156157582998276,0.028156157582998276
21,0.03186811879277229,0.03186811879277229,0.027718817815184593,0.027718817815184593
22,0.03486855700612068,0.03486855700612068,0.026505950838327408,0.026505950838327408
23,0.03185503929853439,0.03185503929853439,0.02633458375930786,0.02633458375930786
24,0.03156478703022003,0.03156478703022003,0.026206884533166885,0.026206884533166885
25,0.030710216611623764,0.030710216611623764,0.026708519086241722,0.026708519086241722
26,0.031132424250245094,0.031132424250245094,0.028179975226521492,0.028179975226521492
27,0.030827166512608528,0.030827166512608528,0.02861037850379944,0.02861037850379944
28,0.030639376491308212,0.030639376491308212,0.027305452153086662,0.027305452153086662
29,0.029040519148111343,0.029040519148111343,0.02697596326470375,0.02697596326470375
30,0.029132477939128876,0.029132477939128876,0.02835184708237648,0.02835184708237648
31,0.029323743656277657,0.029323743656277657,0.02823733724653721,0.02823733724653721
32,0.02987203188240528,0.02987203188240528,0.02796434797346592,0.02796434797346592
33,0.029065974056720734,0.029065974056720734,0.028393998742103577,0.028393998742103577
34,0.028288044035434723,0.028288044035434723,0.027504529803991318,0.027504529803991318
35,0.028592562302947044,0.028592562302947044,0.02557254210114479,0.02557254210114479
36,0.028174016624689102,0.028174016624689102,0.026160994544625282,0.026160994544625282
37,0.027978448197245598,0.027978448197245598,0.026227563619613647,0.026227563619613647
38,0.026927733793854713,0.026927733793854713,0.027415873482823372,0.027415873482823372
39,0.027112601324915886,0.027112601324915886,0.026355791836977005,0.026355791836977005
40,0.026926932856440544,0.026926932856440544,0.02711849845945835,0.02711849845945835
41,0.027212414890527725,0.027212414890527725,0.027150833979249,0.027150833979249
42,0.027336202561855316,0.027336202561855316,0.026385972276329994,0.026385972276329994
43,0.026054080575704575,0.026054080575704575,0.02673553116619587,0.02673553116619587
44,0.025284472852945328,0.025284472852945328,0.026424504816532135,0.026424504816532135
45,0.024460090324282646,0.024460090324282646,0.026449060067534447,0.026449060067534447
46,0.02537953481078148,0.02537953481078148,0.026668928563594818,0.026668928563594818
47,0.024760494008660316,0.024760494008660316,0.025943554937839508,0.025943554937839508
48,0.024816865101456642,0.024816865101456642,0.0264933779835701,0.0264933779835701
49,0.023957911878824234,0.023957911878824234,0.024519257247447968,0.024519257247447968
50,0.023698704317212105,0.023698704317212105,0.025787994265556335,0.025787994265556335
51,0.023979106917977333,0.023979106917977333,0.025777986273169518,0.025777986273169518
52,0.023030659183859825,0.023030659183859825,0.02519785799086094,0.02519785799086094
53,0.02227022498846054,0.02227022498846054,0.025455309078097343,0.025455309078097343
54,0.022433122619986534,0.022433122619986534,0.026601456105709076,0.026601456105709076
55,0.02201249450445175,0.02201249450445175,0.025746790692210197,0.025746790692210197
56,0.021895311772823334,0.021895311772823334,0.025876076892018318,0.025876076892018318
57,0.021543344482779503,0.021543344482779503,0.02561100199818611,0.02561100199818611
58,0.02165466547012329,0.02165466547012329,0.024320213124155998,0.024320213124155998
59,0.021462874487042427,0.021462874487042427,0.026806017383933067,0.026806017383933067
60,0.02198614366352558,0.02198614366352558,0.02552942745387554,0.02552942745387554
61,0.020584577694535255,0.020584577694535255,0.02505442686378956,0.02505442686378956
62,0.019678382202982903,0.019678382202982903,0.025017930194735527,0.025017930194735527
63,0.02005678415298462,0.02005678415298462,0.026300963014364243,0.026300963014364243
64,0.019288338720798492,0.019288338720798492,0.02512892708182335,0.02512892708182335
65,0.0188277754932642,0.0188277754932642,0.0247964970767498,0.0247964970767498
66,0.019307127222418785,0.019307127222418785,0.025205641984939575,0.025205641984939575
67,0.018593110144138336,0.018593110144138336,0.025574246421456337,0.025574246421456337
68,0.01840411126613617,0.01840411126613617,0.025657031685113907,0.025657031685113907
69,0.018173374235630035,0.018173374235630035,0.02588581293821335,0.02588581293821335
70,0.018206654116511345,0.018206654116511345,0.026510724797844887,0.026510724797844887
71,0.018064728006720543,0.018064728006720543,0.026356643065810204,0.026356643065810204
72,0.018245769664645195,0.018245769664645195,0.025627925992012024,0.025627925992012024
73,0.01798093132674694,0.01798093132674694,0.026984190568327904,0.026984190568327904
74,0.017557332292199135,0.017557332292199135,0.02485313080251217,0.02485313080251217
75,0.017047667875885963,0.017047667875885963,0.026220062747597694,0.026220062747597694
76,0.016207696869969368,0.016207696869969368,0.02613990381360054,0.02613990381360054
77,0.016208738088607788,0.016208738088607788,0.02525310032069683,0.02525310032069683
78,0.016261713579297066,0.016261713579297066,0.026591001078486443,0.026591001078486443
79,0.016265226528048515,0.016265226528048515,0.024417642503976822,0.024417642503976822
80,0.015560544095933437,0.015560544095933437,0.026343917474150658,0.026343917474150658
81,0.015809932723641396,0.015809932723641396,0.026170015335083008,0.026170015335083008
82,0.015624265186488628,0.015624265186488628,0.025631673634052277,0.025631673634052277
83,0.015007120557129383,0.015007120557129383,0.025964142754673958,0.025964142754673958
84,0.014885980635881424,0.014885980635881424,0.025254735723137856,0.025254735723137856
85,0.01452183909714222,0.01452183909714222,0.027055494487285614,0.027055494487285614
86,0.013818434439599514,0.013818434439599514,0.025435803458094597,0.025435803458094597
87,0.01380190160125494,0.01380190160125494,0.0269054863601923,0.0269054863601923
88,0.01384733896702528,0.01384733896702528,0.028649115934967995,0.028649115934967995
89,0.013667194172739983,0.013667194172739983,0.028642885386943817,0.028642885386943817
90,0.013483996503055096,0.013483996503055096,0.027708806097507477,0.027708806097507477
91,0.012918009422719479,0.012918009422719479,0.0275428406894207,0.0275428406894207
92,0.013260970823466778,0.013260970823466778,0.028631076216697693,0.028631076216697693
93,0.012047825381159782,0.012047825381159782,0.02869570255279541,0.02869570255279541
94,0.012122501619160175,0.012122501619160175,0.028726527467370033,0.028726527467370033
95,0.012250375933945179,0.012250375933945179,0.02820350043475628,0.02820350043475628
96,0.012041555717587471,0.012041555717587471,0.028576940298080444,0.028576940298080444
97,0.011286119930446148,0.011286119930446148,0.029861360788345337,0.029861360788345337
98,0.01155655924230814,0.01155655924230814,0.027586765587329865,0.027586765587329865
99,0.010869089514017105,0.010869089514017105,0.029539434239268303,0.029539434239268303
