epoch,loss,mse,val_loss,val_mse
0,0.009351651184260845,0.009351651184260845,0.013663245365023613,0.013663245365023613
1,0.008732208050787449,0.008732208050787449,0.013130808249115944,0.013130808249115944
2,0.008353743702173233,0.008353743702173233,0.012728401459753513,0.012728401459753513
3,0.008080026134848595,0.008080026134848595,0.012564434669911861,0.012564434669911861
4,0.007894214242696762,0.007894214242696762,0.012356279417872429,0.012356279417872429
5,0.007609660737216473,0.007609660737216473,0.012140696868300438,0.012140696868300438
6,0.007516113575547934,0.007516113575547934,0.011933301575481892,0.011933301575481892
7,0.007465246599167585,0.007465246599167585,0.011715556494891644,0.011715556494891644
8,0.007268010638654232,0.007268010638654232,0.011563459411263466,0.011563459411263466
9,0.0071803368628025055,0.0071803368628025055,0.01146713923662901,0.01146713923662901
10,0.0070860921405255795,0.0070860921405255795,0.01130142156034708,0.01130142156034708
11,0.00698896637186408,0.00698896637186408,0.011238393373787403,0.011238393373787403
12,0.006916457787156105,0.006916457787156105,0.011178969405591488,0.011178969405591488
13,0.00679766945540905,0.00679766945540905,0.01106222067028284,0.01106222067028284
14,0.006693468429148197,0.006693468429148197,0.010965527966618538,0.010965527966618538
15,0.006632249802350998,0.006632249802350998,0.010853109881281853,0.010853109881281853
16,0.00658645574003458,0.00658645574003458,0.010777185671031475,0.010777185671031475
17,0.006546187214553356,0.006546187214553356,0.010743965394794941,0.010743965394794941
18,0.00648362934589386,0.00648362934589386,0.01068295631557703,0.01068295631557703
19,0.006390072405338287,0.006390072405338287,0.01052576582878828,0.01052576582878828
20,0.006329636555165052,0.006329636555165052,0.010494837537407875,0.010494837537407875
21,0.006343648303300142,0.006343648303300142,0.01047793310135603,0.01047793310135603
22,0.006268839351832867,0.006268839351832867,0.01042194478213787,0.01042194478213787
23,0.006221683695912361,0.006221683695912361,0.010385404340922832,0.010385404340922832
24,0.006185960490256548,0.006185960490256548,0.010337330400943756,0.010337330400943756
25,0.0061460272409021854,0.0061460272409021854,0.0102727385237813,0.0102727385237813
26,0.006073152180761099,0.006073152180761099,0.01020029280334711,0.01020029280334711
27,0.00597884738817811,0.00597884738817811,0.010127153247594833,0.010127153247594833
28,0.005979813635349274,0.005979813635349274,0.010083131492137909,0.010083131492137909
29,0.00591046130284667,0.00591046130284667,0.010040996596217155,0.010040996596217155
30,0.005880832206457853,0.005880832206457853,0.009997911751270294,0.009997911751270294
31,0.005803425330668688,0.005803425330668688,0.009919126518070698,0.009919126518070698
32,0.005720800254493952,0.005720800254493952,0.009887936525046825,0.009887936525046825
33,0.005788994953036308,0.005788994953036308,0.009810538962483406,0.009810538962483406
34,0.005702498368918896,0.005702498368918896,0.009755968116223812,0.009755968116223812
35,0.005628411658108234,0.005628411658108234,0.009759137406945229,0.009759137406945229
36,0.005610935855656862,0.005610935855656862,0.009705258533358574,0.009705258533358574
37,0.0055463556200265884,0.0055463556200265884,0.009651550091803074,0.009651550091803074
38,0.005537258926779032,0.005537258926779032,0.00961421336978674,0.00961421336978674
39,0.0054910266771912575,0.0054910266771912575,0.00958971306681633,0.00958971306681633
40,0.005484451539814472,0.005484451539814472,0.009519767016172409,0.009519767016172409
41,0.005453260149806738,0.005453260149806738,0.009480983018875122,0.009480983018875122
42,0.00542939268052578,0.00542939268052578,0.009501420892775059,0.009501420892775059
43,0.0053390623070299625,0.0053390623070299625,0.009445127099752426,0.009445127099752426
44,0.00529338326305151,0.00529338326305151,0.009453638456761837,0.009453638456761837
45,0.005242372862994671,0.005242372862994671,0.009432283230125904,0.009432283230125904
46,0.00523222703486681,0.00523222703486681,0.009388002566993237,0.009388002566993237
47,0.005197466816753149,0.005197466816753149,0.0094106774777174,0.0094106774777174
48,0.005224194843322039,0.005224194843322039,0.009362682700157166,0.009362682700157166
49,0.005146762356162071,0.005146762356162071,0.009333070367574692,0.009333070367574692
50,0.005170389544218779,0.005170389544218779,0.00937235914170742,0.00937235914170742
51,0.005101912189275026,0.005101912189275026,0.009329836815595627,0.009329836815595627
52,0.005073786713182926,0.005073786713182926,0.00931722205132246,0.00931722205132246
53,0.005040138028562069,0.005040138028562069,0.009285933338105679,0.009285933338105679
54,0.005003553815186024,0.005003553815186024,0.009255629032850266,0.009255629032850266
55,0.004941060207784176,0.004941060207784176,0.009213139303028584,0.009213139303028584
56,0.004963286221027374,0.004963286221027374,0.0092173982411623,0.0092173982411623
57,0.004891788121312857,0.004891788121312857,0.009290609508752823,0.009290609508752823
58,0.004875166807323694,0.004875166807323694,0.009188605472445488,0.009188605472445488
59,0.004832144360989332,0.004832144360989332,0.009088334627449512,0.009088334627449512
60,0.004848403390496969,0.004848403390496969,0.00914461724460125,0.00914461724460125
61,0.004792425781488419,0.004792425781488419,0.009183565154671669,0.009183565154671669
62,0.004810814280062914,0.004810814280062914,0.009119863621890545,0.009119863621890545
63,0.004710495006293058,0.004710495006293058,0.009092514403164387,0.009092514403164387
64,0.004741406533867121,0.004741406533867121,0.009067321196198463,0.009067321196198463
65,0.004700129851698875,0.004700129851698875,0.009101679548621178,0.009101679548621178
66,0.004738073796033859,0.004738073796033859,0.009041676297783852,0.009041676297783852
67,0.004693365655839443,0.004693365655839443,0.008952156640589237,0.008952156640589237
68,0.004694501869380474,0.004694501869380474,0.008906319737434387,0.008906319737434387
69,0.0046357945539057255,0.0046357945539057255,0.008859192952513695,0.008859192952513695
70,0.004585164599120617,0.004585164599120617,0.008840051479637623,0.008840051479637623
71,0.0046228147111833096,0.0046228147111833096,0.008839897811412811,0.008839897811412811
72,0.00455674109980464,0.00455674109980464,0.008809550665318966,0.008809550665318966
73,0.004540382418781519,0.004540382418781519,0.008844415657222271,0.008844415657222271
74,0.004509848542511463,0.004509848542511463,0.008773700334131718,0.008773700334131718
