0,1,2,3
-0.0243078,-0.13057142,-0.018741855,0.76493466
-0.0243078,-0.13057142,-0.018741855,0.76493466
-0.029783314,-0.13091019,-0.018806402,0.7488143
-0.029783314,-0.13091019,-0.018806402,0.7488143
-0.035068132,-0.13113037,-0.018610045,0.732889
-0.035068132,-0.13113037,-0.018610045,0.732889
-0.040565863,-0.13097367,-0.019289803,0.71621525
-0.040565863,-0.13097367,-0.019289803,0.71621525
-0.04509045,-0.13049197,-0.019192046,0.7013971
-0.04509045,-0.13049197,-0.019192046,0.7013971
-0.04992056,-0.12949553,-0.019523276,0.6847159
-0.054182447,-0.12845409,-0.01964187,0.67086005
-0.054182447,-0.12845409,-0.01964187,0.67086005
-0.058278278,-0.12696472,-0.01980389,0.6538759
-0.058278278,-0.12696472,-0.01980389,0.6538759
-0.058278278,-0.12696472,-0.01980389,0.6538759
-0.062652856,-0.12511602,-0.02016136,0.63821936
-0.062652856,-0.12511602,-0.02016136,0.63821936
-0.06665261,-0.123067565,-0.020101484,0.62336874
-0.06665261,-0.123067565,-0.020101484,0.62336874
-0.06983102,-0.12076884,-0.020418836,0.6072572
-0.06983102,-0.12076884,-0.020418836,0.6072572
-0.07229457,-0.118900456,-0.020089429,0.59422183
-0.07229457,-0.118900456,-0.020089429,0.59422183
-0.074593335,-0.115612306,-0.016430136,0.5811664
-0.07783067,-0.11353078,-0.020714866,0.5640635
-0.07783067,-0.11353078,-0.020714866,0.5640635
-0.07947686,-0.111212425,-0.02084756,0.54974914
-0.07947686,-0.111212425,-0.02084756,0.54974914
-0.08089219,-0.10934631,-0.020856969,0.539336
-0.08089219,-0.10934631,-0.020856969,0.539336
-0.08275065,-0.106142096,-0.021139478,0.52485293
-0.08275065,-0.106142096,-0.021139478,0.52485293
-0.08410412,-0.10335552,-0.0209936,0.51132554
-0.08410412,-0.10335552,-0.0209936,0.51132554
-0.08483362,-0.10109433,-0.021131847,0.49853855
-0.08483362,-0.10109433,-0.021131847,0.49853855
-0.08561647,-0.098417506,-0.02132371,0.4858098
-0.08561647,-0.098417506,-0.02132371,0.4858098
-0.08616358,-0.09560264,-0.021659575,0.47267795
-0.08616358,-0.09560264,-0.021659575,0.47267795
-0.08655962,-0.09342836,-0.021625154,0.46188855
-0.08655962,-0.09342836,-0.021625154,0.46188855
-0.086559586,-0.090797335,-0.021751987,0.44905978
-0.086559586,-0.090797335,-0.021751987,0.44905978
-0.08654823,-0.08854905,-0.021903608,0.43842846
-0.08654823,-0.08854905,-0.021903608,0.43842846
-0.08641755,-0.086466126,-0.021768477,0.4285846
-0.08641755,-0.086466126,-0.021768477,0.4285846
-0.086047925,-0.08409311,-0.021893175,0.41678688
-0.086047925,-0.08409311,-0.021893175,0.41678688
-0.08552581,-0.081699476,-0.021888796,0.40453568
-0.08552581,-0.081699476,-0.021888796,0.40453568
-0.08511299,-0.07975682,-0.022696033,0.3940359
-0.08511299,-0.07975682,-0.022696033,0.3940359
-0.0843492,-0.077641435,-0.022264471,0.3837392
-0.08359571,-0.07559937,-0.022265214,0.37340793
-0.08359571,-0.07559937,-0.022265214,0.37340793
-0.082749814,-0.07394274,-0.022258816,0.36370754
-0.082749814,-0.07394274,-0.022258816,0.36370754
-0.082013234,-0.07233491,-0.022471935,0.35538182
-0.082013234,-0.07233491,-0.022471935,0.35538182
-0.08070608,-0.07035396,-0.022455458,0.3451138
-0.08004688,-0.0689913,-0.022624487,0.3377148
-0.08004688,-0.0689913,-0.022624487,0.3377148
-0.07932479,-0.067769505,-0.022713592,0.33020675
-0.07932479,-0.067769505,-0.022713592,0.33020675
-0.07814908,-0.0660708,-0.022660524,0.32110447
-0.07814908,-0.0660708,-0.022660524,0.32110447
-0.07670964,-0.06416864,-0.022885967,0.31055894
-0.07670964,-0.06416864,-0.022885967,0.31055894
-0.07567006,-0.06291685,-0.022941232,0.30221438
-0.07567006,-0.06291685,-0.022941232,0.30221438
-0.07441397,-0.06142071,-0.023069637,0.29342905
-0.07441397,-0.06142071,-0.023069637,0.29342905
-0.07314576,-0.060043983,-0.023068639,0.28538528
-0.07314576,-0.060043983,-0.023068639,0.28538528
-0.07200216,-0.05884494,-0.022998285,0.27764255
-0.07200216,-0.05884494,-0.022998285,0.27764255
-0.070714675,-0.05734031,-0.02367004,0.26950344
-0.070714675,-0.05734031,-0.02367004,0.26950344
-0.06941354,-0.05634059,-0.022557665,0.2618034
-0.06941354,-0.05634059,-0.022557665,0.2618034
-0.068377785,-0.055349886,-0.023311857,0.2550127
-0.066939,-0.053880714,-0.023394477,0.24608734
-0.066939,-0.053880714,-0.023394477,0.24608734
-0.06598829,-0.05314687,-0.02327899,0.2407723
-0.06598829,-0.05314687,-0.02327899,0.2407723
