0,1,2,3
0.10506956,-0.5109818,-0.4851181,0.02429372
-0.0313105,-0.4263839,-0.35288435,-0.09862834
-0.10158211,-0.361977,-0.25410476,-0.12421769
-0.114203006,-0.31909457,-0.19393373,-0.13488317
-0.09946373,-0.2907697,-0.16429785,-0.13498294
0.011139989,-0.2804786,-0.15882039,-0.14352983
0.036683947,-0.27140328,-0.17110065,-0.14313376
0.014775947,-0.26343995,-0.18364191,-0.16091174
0.020867243,-0.26036966,-0.1989981,-0.16288996
-0.0010342598,-0.2552638,-0.19371593,-0.17401186
0.0010544211,-0.25420332,-0.1996201,-0.17402056
-0.013670325,-0.24874419,-0.1896944,-0.1852538
-0.012089625,-0.24844122,-0.1914435,-0.18525428
-0.009919956,-0.24827397,-0.1756348,-0.1946963
-0.008787975,-0.24236488,-0.14438483,-0.20332226
0.003853038,-0.2423943,-0.13161549,-0.20326063
-0.014532134,-0.23503613,-0.17056352,-0.21531358
-0.013786644,-0.2355259,-0.20063928,-0.21554473
-0.03860721,-0.23008654,-0.16253543,-0.23597851
-0.04553178,-0.23026201,-0.14672714,-0.23922637
-0.041689828,-0.22394279,-0.1257287,-0.24842557
-0.038186967,-0.22448033,-0.11995953,-0.24844483
-0.048703656,-0.21554437,-0.10704687,-0.25814396
-0.04955505,-0.21593842,-0.10510418,-0.25813764
-0.065591335,-0.2062543,-0.09200585,-0.26743373
-0.06621218,-0.20643431,-0.09131423,-0.26743743
-0.060670987,-0.1991848,-0.07839328,-0.27746916
-0.047186326,-0.18933931,-0.07597846,-0.28713197
-0.028592963,-0.19013608,-0.08215755,-0.28711337
-0.027584784,-0.18088728,-0.080498755,-0.29472986
-0.02075582,-0.18134296,-0.08528161,-0.29469594
-0.010286594,-0.17112428,-0.07805076,-0.30277282
-0.00540244,-0.17164916,-0.080385864,-0.3021618
0.008401699,-0.16114065,-0.07028666,-0.31702885
-0.030160211,-0.15174985,-0.06221369,-0.32398033
-0.033555128,-0.15175527,-0.062702864,-0.3225413
-0.011199772,-0.14234671,-0.058240503,-0.33090657
-0.0040754825,-0.14230353,-0.06144598,-0.33136714
0.013854594,-0.13227063,-0.07973969,-0.32736328
0.01779376,-0.13237342,-0.095520675,-0.3190548
0.0084228385,-0.12321854,-0.099865764,-0.28084856
0.0054781903,-0.12487227,-0.10912132,-0.24350703
-0.0070747957,-0.11512664,-0.10507682,-0.22904173
-0.011609592,-0.10700342,-0.09985864,-0.17496279
-0.012879796,-0.10980274,-0.10210979,-0.1492539
-0.010256764,-0.10310623,-0.09450105,-0.15388119
-0.009115245,-0.10507549,-0.09526302,-0.15327561
-0.01754171,-0.09650454,-0.08887547,-0.15931708
-0.01761866,-0.09744944,-0.08910471,-0.15868726
-0.015555166,-0.08722012,-0.079404354,-0.102635115
-0.013163261,-0.0879166,-0.07847822,-0.08096084
-0.012095172,-0.079571396,-0.06957735,-0.07797429
-0.018443197,-0.07368596,-0.06326409,-0.074736714
-0.01755935,-0.079456195,-0.06480637,-0.07406026
-0.022351608,-0.077020764,-0.0630047,-0.07493514
-0.02124311,-0.084831536,-0.06912503,-0.07384285
-0.019440107,-0.08168283,-0.07457776,-0.08013967
-0.017843328,-0.08639297,-0.08193296,-0.079996824
-0.027136877,-0.08024107,-0.0875399,-0.089907974
-0.028350338,-0.08234984,-0.09559396,-0.0898107
-0.028589554,-0.07424499,-0.10261586,-0.10181162
-0.027535267,-0.075584635,-0.11104396,-0.1022428
-0.02795507,-0.072729826,-0.10986701,-0.046661288
-0.029094033,-0.078673154,-0.10689801,-0.030394003
-0.029356591,-0.093496606,-0.108498335,-0.029025242
-0.031220041,-0.09847081,-0.10297462,-0.03497091
-0.031302266,-0.10809931,-0.103349864,-0.034947395
-0.032358907,-0.10806356,-0.09790844,-0.039696574
-0.033405036,-0.10572007,-0.092252314,-0.044779837
-0.03339669,-0.10874422,-0.09228806,-0.044763386
-0.03422743,-0.10426248,-0.087145135,-0.04873857
-0.034303397,-0.105609834,-0.08722776,-0.048692554
-0.036555313,-0.09986057,-0.093566924,-0.056673557
-0.036237054,-0.10067034,-0.10039456,-0.056463897
-0.03600923,-0.09330861,-0.09868957,-0.065532416
-0.035600938,-0.0933615,-0.10145453,-0.065570205
-0.027850874,-0.08565276,-0.11191423,-0.0094512105
-0.02713994,-0.0854587,-0.12189744,0.008202374
-0.024045639,-0.08057631,-0.1223988,0.0058396906
-0.023372643,-0.08326277,-0.12523821,0.0059557557
-0.019406311,-0.080158316,-0.11993464,-0.0005540252
-0.017821498,-0.07767175,-0.108187735,-0.0038929284
-0.018195339,-0.080389045,-0.10434665,-0.0039708167
-0.018054277,-0.07800446,-0.09747666,-0.0083422065
-0.01812321,-0.079372704,-0.09623974,-0.008349091
-0.018328346,-0.07509086,-0.09168594,-0.013383701
-0.01833827,-0.075677626,-0.091291115,-0.013384655
-0.017416947,-0.06963493,-0.08485055,-0.017489076
-0.017421357,-0.06986913,-0.08473285,-0.017489225
-0.016782038,-0.06537186,-0.08019376,-0.022456467
-0.016779475,-0.06546257,-0.08015908,-0.022441044
-0.016274646,-0.06158886,-0.07544382,-0.02674067
-0.015716925,-0.056704722,-0.0714441,-0.030496165
-0.015725508,-0.056746908,-0.0714372,-0.030413315
-0.008239754,-0.057669364,-0.06712026,-0.03028439
-0.0063290372,-0.06900078,-0.06648063,-0.028934047
-0.0064655617,-0.07625346,-0.060690835,-0.022365183
-0.0068440214,-0.08695402,-0.06013386,-0.019064203
-0.0059396103,-0.09140497,-0.056224793,-0.022833899
-0.005886622,-0.096963376,-0.0559683,-0.023048267
-0.009338103,-0.096935555,-0.051541865,0.007919744
-0.010734938,-0.09935436,-0.051446974,0.016617894
-0.009920135,-0.096999325,-0.047324553,0.013996586
-0.009983495,-0.09788552,-0.047294974,0.014180437
-0.009590499,-0.095006764,-0.044450045,0.012930706
-0.010957658,-0.09215374,-0.053979278,0.0014868528
-0.011131883,-0.09245953,-0.06138277,0.0017858893
-0.0090119615,-0.08940968,-0.06586222,-0.0049787164
-0.008684851,-0.08934849,-0.07025802,-0.0053556263
-0.0076164976,-0.08582436,-0.068517596,-0.009468287
-0.007575579,-0.085706785,-0.069708504,-0.009444252
-0.013559319,-0.082912266,-0.06897266,-0.028937086
-0.014807589,-0.08258177,-0.06923859,-0.02931185
-0.0141201615,-0.079422265,-0.064370334,-0.034166902
-0.013009131,-0.07642603,-0.061383538,-0.037341446
-0.013011128,-0.07650798,-0.06140045,-0.037351742
-0.01244732,-0.0745834,-0.05851437,-0.04011479
-0.011570148,-0.07240849,-0.0559541,-0.043211132
-0.01156991,-0.07244968,-0.055954896,-0.043211132
-0.010785781,-0.07033277,-0.053238556,-0.045560874
-0.010785751,-0.07034977,-0.0532386,-0.045560874
-0.009846956,-0.067942135,-0.050715066,-0.048815213
-0.009846926,-0.067948565,-0.05071505,-0.048815213
-0.008817881,-0.06543657,-0.047634825,-0.051450126
-0.00881803,-0.06543889,-0.047634825,-0.051449426
-0.008044109,-0.06324457,-0.044841915,-0.053865902
-0.008644745,-0.06125959,-0.042310223,-0.048560724
-0.009108767,-0.061157808,-0.04231704,-0.04617445
-0.013854664,-0.059098355,-0.03981916,-0.01855851
-0.015089076,-0.05860406,-0.03985162,-0.012018286
-0.014964219,-0.056169882,-0.038321696,-0.011502206
-0.01516163,-0.055759396,-0.038345307,-0.010715589
-0.01649589,-0.053092893,-0.034672536,-0.0076210275
-0.016982563,-0.052758794,-0.034690805,-0.006088175
-0.016417898,-0.050751336,-0.032194376,-0.008621998
-0.015845668,-0.049272344,-0.030493379,-0.01049006
-0.01585297,-0.049155213,-0.030498438,-0.010488078
-0.015268195,-0.04773152,-0.028892405,-0.012258947
-0.014429141,-0.045950565,-0.026670255,-0.014795303
-0.014429349,-0.045922928,-0.026671112,-0.014795303
-0.013641551,-0.044314712,-0.024524555,-0.016731836
-0.013641551,-0.044304702,-0.0245248,-0.016731791
-0.012822911,-0.042587228,-0.02223166,-0.019232064
-0.012822911,-0.04258366,-0.02223172,-0.019232064
-0.0120532885,-0.04092834,-0.02027142,-0.02102723
-0.0120532885,-0.04092708,-0.020271435,-0.021027245
-0.011155941,-0.039147183,-0.017967306,-0.023779318
-0.011155941,-0.039146733,-0.017967314,-0.023779318
-0.010512162,-0.03791079,-0.016133167,-0.025468156
-0.010512132,-0.037910633,-0.016133167,-0.025468156
-0.009703796,-0.036284402,-0.013778783,-0.027712584
-0.011443939,-0.036982387,-0.021927197,-0.018050492
-0.010791626,-0.04067154,-0.03286902,-0.014374688
-0.010382406,-0.043925244,-0.04393047,-0.006818056
-0.0100881085,-0.048755974,-0.05533707,-0.0034524947
-0.009280022,-0.05140153,-0.061709866,-0.0032335594
-0.009266224,-0.054352287,-0.067253225,-0.0023310855
-0.008790571,-0.055307362,-0.070113294,-0.0038075745
-0.007975794,-0.0551858,-0.06993568,-0.0049420446
-0.0079827085,-0.056149296,-0.07140129,-0.0047410876
-0.007983096,-0.056788165,-0.07230861,-0.0046391934
-0.008580975,-0.056403916,-0.07254643,-0.0015043169
-0.01261089,-0.055955335,-0.074492715,0.023569554
-0.013473697,-0.05661819,-0.07821203,0.028240561
-0.017820626,-0.055786874,-0.07974042,0.033690315
-0.021780387,-0.055019207,-0.080648534,0.038921613
-0.023318201,-0.055726383,-0.08206565,0.03907915
-0.02289866,-0.05527353,-0.081509426,0.037944157
-0.022924244,-0.05572097,-0.08196059,0.037970413
-0.022096764,-0.05468662,-0.080473036,0.03655426
-0.022087421,-0.054868232,-0.08065131,0.03656329
-0.018971518,-0.054699615,-0.081284404,0.03470684
-0.018362388,-0.0567561,-0.082158625,0.03444863
-0.017232101,-0.058425106,-0.08208753,0.03278891
-0.016378116,-0.06044837,-0.08153002,0.03171687
-0.016342293,-0.062946126,-0.08178784,0.031709567
-0.015777458,-0.063755274,-0.08065194,0.030434538
-0.015773956,-0.0649296,-0.080700636,0.03043558
-0.015054077,-0.06444241,-0.07930569,0.028680667
-0.01505281,-0.064910695,-0.07931392,0.028680071
-0.014550183,-0.06416009,-0.07833964,0.027265742
-0.014562611,-0.06433777,-0.078336015,0.02726172
-0.016051546,-0.063365385,-0.07667712,0.025956392
-0.01808478,-0.06346531,-0.07665322,0.025914669
-0.017743647,-0.062613726,-0.0756087,0.024693813
-0.017778873,-0.06271245,-0.07558656,0.024690952
-0.017386992,-0.061791763,-0.07421895,0.02347682
-0.016811859,-0.060990706,-0.0732017,0.02212292
-0.016805109,-0.06105212,-0.07315399,0.022064626
-0.015223876,-0.060464047,-0.07175845,0.01504112
-0.014941841,-0.060911063,-0.07122065,0.013677664
-0.013456892,-0.06034196,-0.069171995,0.0061269216
-0.011107471,-0.059911355,-0.06670902,-0.006852377
-0.010606941,-0.060270347,-0.06476215,-0.010136593
